Date,Adj_Close,Index_Returns,Training Regime,Recursive_Predictions,Recursive_Predicted_Regime_Label,Full_Vol_Regime,State_Prob_Regime0,State_Prob_Regime1,Predicted_Regime,Predicted_Regime_Label,Blended_Test_Training_Regime
1950-08-13 00:00:00,18.68000030517578,0.02188181638431197,0.0,,,0.0,,,,,0.0
1950-08-20 00:00:00,18.540000915527344,-0.007494613884435952,0.0,,,0.0,,,,,0.0
1950-08-27 00:00:00,18.549999237060547,0.0005392837669619954,0.0,,,0.0,,,,,0.0
1950-09-03 00:00:00,18.75,0.010781712731280146,0.0,,,0.0,,,,,0.0
1950-09-10 00:00:00,19.290000915527344,0.028800048828125036,0.0,,,0.0,,,,,0.0
1950-09-17 00:00:00,19.440000534057617,0.007776029622141412,0.0,,,0.0,,,,,0.0
1950-09-24 00:00:00,19.450000762939453,0.0005144150518059387,0.0,,,0.0,,,,,0.0
1950-10-01 00:00:00,20.15999984741211,0.036503807538429855,0.0,,,0.0,,,,,0.0
1950-10-08 00:00:00,19.709999084472656,-0.022321466584595218,0.0,,,0.0,,,,,0.0
1950-10-15 00:00:00,20.010000228881836,0.01522075892157293,0.0,,,0.0,,,,,0.0
1950-10-22 00:00:00,19.790000915527344,-0.010994468307749083,0.0,,,0.0,,,,,0.0
1950-10-29 00:00:00,19.780000686645508,-0.0005053172521073401,0.0,,,0.0,,,,,0.0
1950-11-05 00:00:00,19.940000534057617,0.008088970771377824,0.0,,,0.0,,,,,0.0
1950-11-12 00:00:00,19.950000762939453,0.0005015159786356804,0.0,,,0.0,,,,,0.0
1950-11-19 00:00:00,20.280000686645508,0.01654134892661685,0.0,,,0.0,,,,,0.0
1950-11-26 00:00:00,19.540000915527344,-0.03648913935222187,0.0,,,0.0,,,,,0.0
1950-12-03 00:00:00,19.5,-0.0020471296649509085,0.0,,,0.0,,,,,0.0
1950-12-10 00:00:00,19.639999389648438,0.0071794558794071595,0.0,,,0.0,,,,,0.0
1950-12-17 00:00:00,20.06999969482422,0.021894109905238546,0.0,,,0.0,,,,,0.0
1950-12-24 00:00:00,20.40999984741211,0.01694071538404507,0.0,,,0.0,,,,,0.0
1950-12-31 00:00:00,20.8799991607666,0.02302789401608374,0.0,,,0.0,,,,,0.0
1951-01-07 00:00:00,21.100000381469727,0.010536457353719886,0.0,,,0.0,,,,,0.0
1951-01-14 00:00:00,21.40999984741211,0.01469191755155741,0.0,,,0.0,,,,,0.0
1951-01-21 00:00:00,21.530000686645508,0.005604896781346902,0.0,,,0.0,,,,,0.0
1951-01-28 00:00:00,22.079999923706055,0.025545713865290143,0.0,,,0.0,,,,,0.0
1951-02-04 00:00:00,22.209999084472656,0.005887643171005097,0.0,,,0.0,,,,,0.0
1951-02-11 00:00:00,22.149999618530273,-0.0027014618827395642,0.0,,,0.0,,,,,0.0
1951-02-18 00:00:00,21.959999084472656,-0.008577902362520429,0.0,,,0.0,,,,,0.0
1951-02-25 00:00:00,21.940000534057617,-0.0009106808401089239,0.0,,,0.0,,,,,0.0
1951-03-04 00:00:00,21.90999984741211,-0.0013673968056171493,0.0,,,0.0,,,,,0.0
1951-03-11 00:00:00,21.670000076293945,-0.010953891957535156,0.0,,,0.0,,,,,0.0
1951-03-18 00:00:00,21.469999313354492,-0.009229384505551774,0.0,,,0.0,,,,,0.0
1951-03-25 00:00:00,21.399999618530273,-0.003260349187839906,0.0,,,0.0,,,,,0.0
1951-04-01 00:00:00,21.68000030517578,0.013084144469005299,0.0,,,0.0,,,,,0.0
1951-04-08 00:00:00,22.200000762939453,0.023985260629333593,0.0,,,0.0,,,,,0.0
1951-04-15 00:00:00,22.049999237060547,-0.006756825257831389,0.0,,,0.0,,,,,0.0
1951-04-22 00:00:00,22.43000030517578,0.017233609127593308,0.0,,,0.0,,,,,0.0
1951-04-29 00:00:00,22.690000534057617,0.011591628414817201,0.0,,,0.0,,,,,0.0
1951-05-06 00:00:00,22.219999313354492,-0.02071402422391555,0.0,,,0.0,,,,,0.0
1951-05-13 00:00:00,21.549999237060547,-0.030153019666893877,0.0,,,0.0,,,,,0.0
1951-05-20 00:00:00,21.079999923706055,-0.0218097136888159,0.0,,,0.0,,,,,0.0
1951-05-27 00:00:00,21.479999542236328,0.018975314040700964,0.0,,,0.0,,,,,0.0
1951-06-03 00:00:00,21.489999771118164,0.00046556001373154743,0.0,,,0.0,,,,,0.0
1951-06-10 00:00:00,22.040000915527344,0.025593352734622377,0.0,,,0.0,,,,,0.0
1951-06-17 00:00:00,21.549999237060547,-0.02223238013214357,0.0,,,0.0,,,,,0.0
1951-06-24 00:00:00,20.959999084472656,-0.027378198305141432,0.0,,,0.0,,,,,0.0
1951-07-01 00:00:00,21.639999389648438,0.0324427640686078,0.0,,,0.0,,,,,0.0
1951-07-08 00:00:00,21.979999542236328,0.01571165259600371,0.0,,,0.0,,,,,0.0
1951-07-15 00:00:00,21.8799991607666,-0.0045496079869140615,0.0,,,0.0,,,,,0.0
1951-07-22 00:00:00,22.530000686645508,0.02970756630760918,0.0,,,0.0,,,,,0.0
1951-07-29 00:00:00,22.850000381469727,0.014203270531362833,0.0,,,0.0,,,,,0.0
1951-08-05 00:00:00,22.790000915527344,-0.0026257971527667845,0.0,,,0.0,,,,,0.0
1951-08-12 00:00:00,22.940000534057617,0.006581817134903023,0.0,,,0.0,,,,,0.0
1951-08-19 00:00:00,22.8799991607666,-0.0026155785481318805,0.0,,,0.0,,,,,0.0
1951-08-26 00:00:00,23.280000686645508,0.01748258481428655,0.0,,,0.0,,,,,0.0
1951-09-02 00:00:00,23.530000686645508,0.010738831298377605,0.0,,,0.0,,,,,0.0
1951-09-09 00:00:00,23.690000534057617,0.006799823320996268,0.0,,,0.0,,,,,0.0
1951-09-16 00:00:00,23.399999618530273,-0.012241490459674265,0.0,,,0.0,,,,,0.0
1951-09-23 00:00:00,23.260000228881836,-0.005982879997039503,0.0,,,0.0,,,,,0.0
1951-09-30 00:00:00,23.770000457763672,0.021926062934796153,0.0,,,0.0,,,,,0.0
1951-10-07 00:00:00,23.799999237060547,0.0012620436987444972,0.0,,,0.0,,,,,0.0
1951-10-14 00:00:00,23.1299991607666,-0.02815126461225448,0.0,,,0.0,,,,,0.0
1951-10-21 00:00:00,22.450000762939453,-0.029398980652821205,0.0,,,0.0,,,,,0.0
1951-10-28 00:00:00,22.739999771118164,0.012917550036677161,0.0,,,0.0,,,,,0.0
1951-11-04 00:00:00,22.889999389648438,0.006596289359720453,0.0,,,0.0,,,,,0.0
1951-11-11 00:00:00,22.84000015258789,-0.0021843267100809527,0.0,,,0.0,,,,,0.0
1951-11-18 00:00:00,22.299999237060547,-0.023642771975470378,0.0,,,0.0,,,,,0.0
1951-11-25 00:00:00,22.940000534057617,0.028699610712696666,0.0,,,0.0,,,,,0.0
1951-12-02 00:00:00,23.40999984741211,0.02048819975643479,0.0,,,0.0,,,,,0.0
1951-12-09 00:00:00,23.360000610351562,-0.0021358068084769144,0.0,,,0.0,,,,,0.0
1951-12-16 00:00:00,23.530000686645508,0.007277400336137552,0.0,,,0.0,,,,,0.0
1951-12-23 00:00:00,23.690000534057617,0.006799823320996268,0.0,,,0.0,,,,,0.0
1951-12-30 00:00:00,23.940000534057617,0.010552975701312972,0.0,,,0.0,,,,,0.0
1952-01-06 00:00:00,24.059999465942383,0.005012486600159072,0.0,,,0.0,,,,,0.0
1952-01-13 00:00:00,24.329999923706055,0.011221964412171603,0.0,,,0.0,,,,,0.0
1952-01-20 00:00:00,24.59000015258789,0.010686404837531693,0.0,,,0.0,,,,,0.0
1952-01-27 00:00:00,24.40999984741211,-0.007320061165466796,0.0,,,0.0,,,,,0.0
1952-02-03 00:00:00,24.25,-0.006554684490466034,0.0,,,0.0,,,,,0.0
1952-02-10 00:00:00,23.84000015258789,-0.01690721020256125,0.0,,,0.0,,,,,0.0
1952-02-17 00:00:00,23.360000610351562,-0.020134208857554126,0.0,,,0.0,,,,,0.0
1952-02-24 00:00:00,23.280000686645508,-0.0034246541787590346,0.0,,,0.0,,,,,0.0
1952-03-02 00:00:00,23.770000457763672,0.02104809951312636,0.0,,,0.0,,,,,0.0
1952-03-09 00:00:00,23.829999923706055,0.0025241676393314982,0.0,,,0.0,,,,,0.0
1952-03-16 00:00:00,23.940000534057617,0.004616055841533351,0.0,,,0.0,,,,,0.0
1952-03-23 00:00:00,24.34000015258789,0.016708421453927036,0.0,,,0.0,,,,,0.0
1952-03-30 00:00:00,24.0,-0.013968781859343582,0.0,,,0.0,,,,,0.0
1952-04-06 00:00:00,24.149999618530273,0.006249984105427986,0.0,,,0.0,,,,,0.0
1952-04-13 00:00:00,23.510000228881836,-0.026501010341936637,0.0,,,0.0,,,,,0.0
1952-04-20 00:00:00,23.579999923706055,0.002977443391864565,0.0,,,0.0,,,,,0.0
1952-04-27 00:00:00,23.59000015258789,0.00042409791832875854,0.0,,,0.0,,,,,0.0
1952-05-04 00:00:00,23.799999237060547,0.008902038283777669,0.0,,,0.0,,,,,0.0
1952-05-11 00:00:00,23.559999465942383,-0.010084024319817808,0.0,,,0.0,,,,,0.0
1952-05-18 00:00:00,23.889999389648438,0.014006788250699787,0.0,,,0.0,,,,,0.0
1952-05-25 00:00:00,23.860000610351562,-0.0012557044815109109,0.0,,,0.0,,,,,0.0
1952-06-01 00:00:00,24.260000228881836,0.016764442929508405,0.0,,,0.0,,,,,0.0
1952-06-08 00:00:00,24.3700008392334,0.004534237811778974,0.0,,,0.0,,,,,0.0
1952-06-15 00:00:00,24.59000015258789,0.009027464332307833,0.0,,,0.0,,,,,0.0
1952-06-22 00:00:00,24.829999923706055,0.009760055698613268,0.0,,,0.0,,,,,0.0
1952-06-29 00:00:00,25.049999237060547,0.00886022207130388,0.0,,,0.0,,,,,0.0
1952-07-06 00:00:00,24.979999542236328,-0.002794399080086829,0.0,,,0.0,,,,,0.0
1952-07-13 00:00:00,24.850000381469727,-0.005204129829818327,0.0,,,0.0,,,,,0.0
1952-07-20 00:00:00,25.15999984741211,0.012474827411815381,0.0,,,0.0,,,,,0.0
1952-07-27 00:00:00,25.450000762939453,0.0115262685725801,0.0,,,0.0,,,,,0.0
1952-08-03 00:00:00,25.549999237060547,0.003929213010740451,0.0,,,0.0,,,,,0.0
1952-08-10 00:00:00,25.200000762939453,-0.01369857082474657,0.0,,,0.0,,,,,0.0
1952-08-17 00:00:00,24.989999771118164,-0.008333372439024989,0.0,,,0.0,,,,,0.0
1952-08-24 00:00:00,25.030000686645508,0.0016006769065108895,0.0,,,0.0,,,,,0.0
1952-08-31 00:00:00,25.209999084472656,0.007191306148192966,0.0,,,0.0,,,,,0.0
1952-09-07 00:00:00,24.709999084472656,-0.0198334001649354,0.0,,,0.0,,,,,0.0
1952-09-14 00:00:00,24.56999969482422,-0.00566569788893323,0.0,,,0.0,,,,,0.0
1952-09-21 00:00:00,24.729999542236328,0.006512000382556504,0.0,,,0.0,,,,,0.0
1952-09-28 00:00:00,24.5,-0.009300426465577272,0.0,,,0.0,,,,,0.0
1952-10-05 00:00:00,24.549999237060547,0.002040785186144811,0.0,,,0.0,,,,,0.0
1952-10-12 00:00:00,24.200000762939453,-0.014256557433726447,0.0,,,0.0,,,,,0.0
1952-10-19 00:00:00,24.030000686645508,-0.0070247963196053975,0.0,,,0.0,,,,,0.0
1952-10-26 00:00:00,24.520000457763672,0.020391167587043624,0.0,,,0.0,,,,,0.0
1952-11-02 00:00:00,24.780000686645508,0.010603598043551932,0.0,,,0.0,,,,,0.0
1952-11-09 00:00:00,24.75,-0.001210681429144378,0.0,,,0.0,,,,,0.0
1952-11-16 00:00:00,25.270000457763672,0.021010119505602942,0.0,,,0.0,,,,,0.0
1952-11-23 00:00:00,25.65999984741211,0.015433295709680772,0.0,,,0.0,,,,,0.0
1952-11-30 00:00:00,25.6200008392334,-0.001558807810466356,0.0,,,0.0,,,,,0.0
1952-12-07 00:00:00,26.040000915527344,0.016393445063856982,0.0,,,0.0,,,,,0.0
1952-12-14 00:00:00,26.149999618530273,0.004224220396910061,0.0,,,0.0,,,,,0.0
1952-12-21 00:00:00,26.25,0.0038241064217401366,0.0,,,0.0,,,,,0.0
1952-12-28 00:00:00,26.540000915527344,0.011047653924851186,0.0,,,0.0,,,,,0.0
1953-01-04 00:00:00,26.079999923706055,-0.017332365333573296,0.0,,,0.0,,,,,0.0
1953-01-11 00:00:00,26.020000457763672,-0.0023005930259932805,0.0,,,0.0,,,,,0.0
1953-01-18 00:00:00,26.06999969482422,0.001921569415100688,0.0,,,0.0,,,,,0.0
1953-01-25 00:00:00,26.3799991607666,0.01189104217764636,0.0,,,0.0,,,,,0.0
1953-02-01 00:00:00,26.510000228881836,0.004928016385556955,0.0,,,0.0,,,,,0.0
1953-02-08 00:00:00,25.739999771118164,-0.029045660170337495,0.0,,,0.0,,,,,0.0
1953-02-15 00:00:00,25.6299991607666,-0.004273528023686746,0.0,,,0.0,,,,,0.0
1953-02-22 00:00:00,25.899999618530273,0.010534548053242832,0.0,,,0.0,,,,,0.0
1953-03-01 00:00:00,25.84000015258789,-0.0023165817307370107,0.0,,,0.0,,,,,0.0
1953-03-08 00:00:00,26.18000030517578,0.013157900564247482,0.0,,,0.0,,,,,0.0
1953-03-15 00:00:00,26.18000030517578,0.0,0.0,,,0.0,,,,,0.0
1953-03-22 00:00:00,25.989999771118164,-0.007257468748770535,0.0,,,0.0,,,,,0.0
1953-03-29 00:00:00,25.229999542236328,-0.02924202522411712,0.0,,,0.0,,,,,0.0
1953-04-05 00:00:00,24.81999969482422,-0.01625048968890186,0.0,,,0.0,,,,,0.0
1953-04-12 00:00:00,24.6200008392334,-0.008057971718368973,0.0,,,0.0,,,,,0.0
1953-04-19 00:00:00,24.200000762939453,-0.017059303898343092,0.0,,,0.0,,,,,0.0
1953-04-26 00:00:00,24.729999542236328,0.021900775313550058,0.0,,,0.0,,,,,0.0
1953-05-03 00:00:00,24.899999618530273,0.0068742450238870045,0.0,,,0.0,,,,,0.0
1953-05-10 00:00:00,24.84000015258789,-0.0024096171430353364,0.0,,,0.0,,,,,0.0
1953-05-17 00:00:00,25.030000686645508,0.007648974754044913,0.0,,,0.0,,,,,0.0
1953-05-24 00:00:00,24.540000915527344,-0.019576498508831364,0.0,,,0.0,,,,,0.0
1953-05-31 00:00:00,24.09000015258789,-0.01833743871846072,0.0,,,0.0,,,,,0.0
1953-06-07 00:00:00,23.81999969482422,-0.011207989043315436,0.0,,,0.0,,,,,0.0
1953-06-14 00:00:00,23.84000015258789,0.0008396497909284317,0.0,,,0.0,,,,,0.0
1953-06-21 00:00:00,24.209999084472656,0.015520089325360198,0.0,,,0.0,,,,,0.0
1953-06-28 00:00:00,24.360000610351562,0.006195850126037961,0.0,,,0.0,,,,,0.0
1953-07-05 00:00:00,24.40999984741211,0.002052513785213206,0.0,,,0.0,,,,,0.0
1953-07-12 00:00:00,24.350000381469727,-0.0024579871494241345,0.0,,,0.0,,,,,0.0
1953-07-19 00:00:00,24.229999542236328,-0.0049281658050699395,0.0,,,0.0,,,,,0.0
1953-07-26 00:00:00,24.75,0.021461018059750092,0.0,,,0.0,,,,,0.0
1953-08-02 00:00:00,24.780000686645508,0.0012121489553740261,0.0,,,0.0,,,,,0.0
1953-08-09 00:00:00,24.6200008392334,-0.006456813679522444,0.0,,,0.0,,,,,0.0
1953-08-16 00:00:00,24.350000381469727,-0.010966711964258358,0.0,,,0.0,,,,,0.0
1953-08-23 00:00:00,23.739999771118164,-0.02505135937557401,0.0,,,0.0,,,,,0.0
1953-08-30 00:00:00,23.56999969482422,-0.0071609131395513614,0.0,,,0.0,,,,,0.0
1953-09-06 00:00:00,23.139999389648438,-0.018243543094750514,0.0,,,0.0,,,,,0.0
1953-09-13 00:00:00,22.950000762939453,-0.008210831102872906,0.0,,,0.0,,,,,0.0
1953-09-20 00:00:00,23.299999237060547,0.015250477668230955,0.0,,,0.0,,,,,0.0
1953-09-27 00:00:00,23.59000015258789,0.012446391631896425,0.0,,,0.0,,,,,0.0
1953-10-04 00:00:00,23.65999984741211,0.0029673460945924823,0.0,,,0.0,,,,,0.0
1953-10-11 00:00:00,24.139999389648438,0.020287385686049708,0.0,,,0.0,,,,,0.0
1953-10-18 00:00:00,24.350000381469727,0.00869929565579608,0.0,,,0.0,,,,,0.0
1953-10-25 00:00:00,24.540000915527344,0.007802896553636529,0.0,,,0.0,,,,,0.0
1953-11-01 00:00:00,24.610000610351562,0.0028524731953016857,0.0,,,0.0,,,,,0.0
1953-11-08 00:00:00,24.540000915527344,-0.0028443597353985384,0.0,,,0.0,,,,,0.0
1953-11-15 00:00:00,24.440000534057617,-0.0040749950178874395,0.0,,,0.0,,,,,0.0
1953-11-22 00:00:00,24.65999984741211,0.00900160836935826,0.0,,,0.0,,,,,0.0
1953-11-29 00:00:00,24.979999542236328,0.01297646783472306,0.0,,,0.0,,,,,0.0
1953-12-06 00:00:00,24.760000228881836,-0.00880701831008912,0.0,,,0.0,,,,,0.0
1953-12-13 00:00:00,24.989999771118164,0.009289157516567448,0.0,,,0.0,,,,,0.0
1953-12-20 00:00:00,24.799999237060547,-0.007603062656975634,0.0,,,0.0,,,,,0.0
1953-12-27 00:00:00,24.809999465942383,0.0004032350479628022,0.0,,,0.0,,,,,0.0
1954-01-03 00:00:00,24.93000030517578,0.00483679330175435,0.0,,,0.0,,,,,0.0
1954-01-10 00:00:00,25.43000030517578,0.020056156994759267,0.0,,,0.0,,,,,0.0
1954-01-17 00:00:00,25.850000381469727,0.016515928873522823,0.0,,,0.0,,,,,0.0
1954-01-24 00:00:00,26.079999923706055,0.008897467653470548,0.0,,,0.0,,,,,0.0
1954-01-31 00:00:00,26.299999237060547,0.008435556518331166,0.0,,,0.0,,,,,0.0
1954-02-07 00:00:00,26.1200008392334,-0.0068440457432981106,0.0,,,0.0,,,,,0.0
1954-02-14 00:00:00,25.920000076293945,-0.007656996803730665,0.0,,,0.0,,,,,0.0
1954-02-21 00:00:00,26.149999618530273,0.008873439103369574,0.0,,,0.0,,,,,0.0
1954-02-28 00:00:00,26.520000457763672,0.014149171878809819,0.0,,,0.0,,,,,0.0
1954-03-07 00:00:00,26.690000534057617,0.006410259176454103,0.0,,,0.0,,,,,0.0
1954-03-14 00:00:00,26.809999465942383,0.004496025833032213,0.0,,,0.0,,,,,0.0
1954-03-21 00:00:00,26.559999465942383,-0.009324878962328365,0.0,,,0.0,,,,,0.0
1954-03-28 00:00:00,27.209999084472656,0.024472877695790762,0.0,,,0.0,,,,,0.0
1954-04-04 00:00:00,27.3799991607666,0.006247706064457681,0.0,,,0.0,,,,,0.0
1954-04-11 00:00:00,27.940000534057617,0.02045293610138077,0.0,,,0.0,,,,,0.0
1954-04-18 00:00:00,27.780000686645508,-0.00572655133692912,0.0,,,0.0,,,,,0.0
1954-04-25 00:00:00,28.260000228881836,0.017278600805329614,0.0,,,0.0,,,,,0.0
1954-05-02 00:00:00,28.649999618530273,0.013800402918958898,0.0,,,0.0,,,,,0.0
1954-05-09 00:00:00,28.799999237060547,0.005235588849127115,0.0,,,0.0,,,,,0.0
1954-05-16 00:00:00,28.989999771118164,0.006597240940656723,0.0,,,0.0,,,,,0.0
1954-05-23 00:00:00,29.190000534057617,0.006898957037547504,0.0,,,0.0,,,,,0.0
1954-05-30 00:00:00,29.100000381469727,-0.0030832528585562624,0.0,,,0.0,,,,,0.0
1954-06-06 00:00:00,28.579999923706055,-0.01786943130402152,0.0,,,0.0,,,,,0.0
1954-06-13 00:00:00,29.040000915527344,0.016095206194865597,0.0,,,0.0,,,,,0.0
1954-06-20 00:00:00,29.200000762939453,0.0055096364451752144,0.0,,,0.0,,,,,0.0
1954-06-27 00:00:00,29.59000015258789,0.01335614313214073,0.0,,,0.0,,,,,0.0
1954-07-04 00:00:00,30.139999389648438,0.0185873347152532,0.0,,,0.0,,,,,0.0
1954-07-11 00:00:00,30.059999465942383,-0.0026542775489747372,0.0,,,0.0,,,,,0.0
1954-07-18 00:00:00,30.309999465942383,0.008316700081224093,0.0,,,0.0,,,,,0.0
1954-07-25 00:00:00,30.8799991607666,0.018805664957688206,0.0,,,0.0,,,,,0.0
1954-08-01 00:00:00,30.3799991607666,-0.016191710284605754,0.0,,,0.0,,,,,0.0
1954-08-08 00:00:00,30.719999313354492,0.01119157873536003,0.0,,,0.0,,,,,0.0
1954-08-15 00:00:00,31.209999084472656,0.015950513739274585,0.0,,,0.0,,,,,0.0
1954-08-22 00:00:00,30.65999984741211,-0.017622532944391422,0.0,,,0.0,,,,,0.0
1954-08-29 00:00:00,30.5,-0.005218520815668426,0.0,,,0.0,,,,,0.0
1954-09-05 00:00:00,30.84000015258789,0.011147545986488261,0.0,,,0.0,,,,,0.0
1954-09-12 00:00:00,31.709999084472656,0.028210081957855015,0.0,,,0.0,,,,,0.0
1954-09-19 00:00:00,32.400001525878906,0.021759774876314086,0.0,,,0.0,,,,,0.0
1954-09-26 00:00:00,32.290000915527344,-0.0033950804065148166,0.0,,,0.0,,,,,0.0
1954-10-03 00:00:00,32.66999816894531,0.011768263940656665,0.0,,,0.0,,,,,0.0
1954-10-10 00:00:00,31.709999084472656,-0.02938473028092148,0.0,,,0.0,,,,,0.0
1954-10-17 00:00:00,32.130001068115234,0.013245096050735539,0.0,,,0.0,,,,,0.0
1954-10-24 00:00:00,31.68000030517578,-0.014005625520691956,0.0,,,0.0,,,,,0.0
1954-10-31 00:00:00,32.709999084472656,0.032512587417134586,0.0,,,0.0,,,,,0.0
1954-11-07 00:00:00,33.540000915527344,0.025374559898678983,0.0,,,0.0,,,,,0.0
1954-11-14 00:00:00,33.45000076293945,-0.0026833676246629246,0.0,,,0.0,,,,,0.0
1954-11-21 00:00:00,34.54999923706055,0.03288485647330153,0.0,,,0.0,,,,,0.0
1954-11-28 00:00:00,34.4900016784668,-0.0017365429788314124,0.0,,,0.0,,,,,0.0
1954-12-05 00:00:00,34.560001373291016,0.0020295648424952795,0.0,,,0.0,,,,,0.0
1954-12-12 00:00:00,35.91999816894531,0.039351757569817236,0.0,,,0.0,,,,,0.0
1954-12-19 00:00:00,35.369998931884766,-0.015311783549478264,0.0,,,0.0,,,,,0.0
1954-12-26 00:00:00,35.97999954223633,0.017246271664477453,0.0,,,0.0,,,,,0.0
1955-01-02 00:00:00,35.33000183105469,-0.018065528611767134,0.0,,,0.0,,,,,0.0
1955-01-09 00:00:00,35.279998779296875,-0.00141531415698537,0.0,,,0.0,,,,,0.0
1955-01-16 00:00:00,35.439998626708984,0.004535143224154492,0.0,,,0.0,,,,,0.0
1955-01-23 00:00:00,36.189998626708984,0.02116252903674698,0.0,,,0.0,,,,,0.0
1955-01-30 00:00:00,36.959999084472656,0.021276609200957308,0.0,,,0.0,,,,,0.0
1955-02-06 00:00:00,37.150001525878906,0.005140758823397151,0.0,,,0.0,,,,,0.0
1955-02-13 00:00:00,36.88999938964844,-0.006998711320357565,0.0,,,0.0,,,,,0.0
1955-02-20 00:00:00,36.56999969482422,-0.008674429387873994,0.0,,,0.0,,,,,0.0
1955-02-27 00:00:00,37.52000045776367,0.02597759832833435,0.0,,,0.0,,,,,0.0
1955-03-06 00:00:00,35.81999969482422,-0.04530918822490815,0.0,,,0.0,,,,,0.0
1955-03-13 00:00:00,36.18000030517578,0.010050268381313732,0.0,,,0.0,,,,,0.0
1955-03-20 00:00:00,36.959999084472656,0.021558838383572088,0.0,,,0.0,,,,,0.0
1955-03-27 00:00:00,36.95000076293945,-0.00027051736420102834,0.0,,,0.0,,,,,0.0
1955-04-03 00:00:00,37.34000015258789,0.010554787052659664,0.0,,,0.0,,,,,0.0
1955-04-10 00:00:00,37.959999084472656,0.016604149152414927,0.0,,,0.0,,,,,0.0
1955-04-17 00:00:00,38.0099983215332,0.0013171559079672157,0.0,,,0.0,,,,,0.0
1955-04-24 00:00:00,37.959999084472656,-0.0013154232904089014,0.0,,,0.0,,,,,0.0
1955-05-01 00:00:00,37.88999938964844,-0.0018440383696650686,0.0,,,0.0,,,,,0.0
1955-05-08 00:00:00,37.439998626708984,-0.011876504887524342,0.0,,,0.0,,,,,0.0
1955-05-15 00:00:00,37.7400016784668,0.008012902317357407,0.0,,,0.0,,,,,0.0
1955-05-22 00:00:00,37.93000030517578,0.0050344095988048565,0.0,,,0.0,,,,,0.0
1955-05-29 00:00:00,38.369998931884766,0.011600280072999292,0.0,,,0.0,,,,,0.0
1955-06-05 00:00:00,39.25,0.022934612786344566,0.0,,,0.0,,,,,0.0
1955-06-12 00:00:00,40.099998474121094,0.021656012079518394,0.0,,,0.0,,,,,0.0
